Course_ID,Course Name,Duration,Track,Difficulty Level,Course Rating,Course URL,Course Description,Skills,Done
165,Build Your Portfolio Website with HTML and CSS,11:05:09,Web Development,Beginner,4.5,https://www.youtube.com/playlist?list=PLnjYx96bVSpu1UzV0f-7LZCxRj2Bp8rK8,"This 1-hour long project will take you step by step to create a portfolio website. You will learn the basic components of a website, and how to create simple contents using HTML (hypertext markup language) and CSS (cascading style sheets), and how to host it on a popular developer website called �GitHub� with your own subdomain name!  By the end of the project, you will be hosting a website that you can use to showcase your work and your r�sum� to the world!",Web Development  CSS  github  project  HTML and CSS  Web Design  html  HTML5  web page  web computer-science mobile-and-web-development,FALSE
166,Applying Data Structures to Manipulate Cleansed UN Data,12:48:03,Data Manipulation and Databases,Beginner,4.3,https://www.youtube.com/playlist?list=PLImJ3umGjxdDqTlZhQxXBeGij9Oa9Xjnj,"In this 1-hour long project-based course, you will discover optimal situations to use fundamental data structures such as Arrays, Stacks, Queues, Hashtables, LinkedLists, and ArrayLists. By the end of this project you will create an application that processes an UN dataset, and manipulates this dataset using a variety of different data structures. In addition, you will explore how to implement each data structure using industry-standard Java practices, and gain experience manipulating real life data sets.  Data structures are an essential tool for any developer, and allow us to store and efficiently access data for even large datasets. Mastery of data structures allows your programs to be scalable and function without taking up too many system resources. We will use the Java Collections versions of each of these data structures, just as you would in real-life. Students can expect to walk away from the course confident in their ability to manipulate essential Java data structures, and have a working knowledge theory behind each data structure.    Note: This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",java (software platform)  Data Structures  project  sorted array  dynamic array  hash table  linked list  universal windows platform apps  euler's totient function  mathematical optimization computer-science software-development,FALSE
167,Build a Data Science Web App with Streamlit and Python,12:48:28,Mobile and Web Development,Beginner,4.6,https://www.youtube.com/playlist?list=PLtqF5YXg7GLmCvTswG32NqQypOuYkPRUE,"Welcome to this hands-on project on building your first data science web app with the Streamlit library in Python. By the end of this project, you are going to be comfortable with using Python and Streamlit to build beautiful and interactive web apps with zero web development experience! We are going to load, explore, visualize and interact with data, and generate dashboards in less than 100 lines of Python code!  Prior experience with writing simple Python scripts and using pandas for data manipulation is recommended.  Note: This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",project  python libraries  web  Python Programming  html  Web Development  Application Design  Computer Programming  Machine Learning  web application data-science machine-learning,FALSE
168,Testing and Debugging Python,05:24:40,Programming and Software Development,Beginner,4.4,https://www.youtube.com/playlist?list=PLNlxfQ7JYooEdNrfacBAvZkF6S55sJA89,"If you have seen any of the news lately, it is not hard to imagine why software bugs cost the economy billions of dollars per year as well as costing lives. The ability to test your code (and other�s code) is probably one of the most important skills to know as a developer. Knowing how to track down and fix bugs is also critical.  Testing can mean adding print statements to output data at certain points in a program to visually check it. Testing can also involve developing separate programs to test the functionality of the code itself.    In this course, you will create a Python application that implements a new sorting algorithm. You will also create a test to sort the algorithm, and use debugging to find bugs in the code.  Note: This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",debuggers  software  c++  euler's totient function  Software Testing  Python Programming  sorting algorithm  sorting  software bug  frama-c computer-science software-development,FALSE
169,Build a Database from a Relational Model,01:51:50,Data Manipulation and Databases / Data Engineering,Beginner,4.8,https://www.youtube.com/playlist?list=PLJhTWoCm8I6CdcxP8mAyJPb8do7Ytsb1C,"In this course you will interpret the components of a relational data model, convert that model into a relational database, and then test the database design. The process of database design begins with requirements analysis to determine who will use the new database and how it will be used. The results of the detailed analysis are recorded in an Entity Relationship Diagram (ERD), which documents entities and their attributes, along with the relationships between entities. The ERD (logical design) is then converted into the Relational Model, which serves as the blueprint for the actual creation of a database in a database management system. By the end of this course, you will have used a blueprint�a Relational Model�to create a database using SQLiteStudio. In addition, you will have developed test data and queries to validate the database design represented by the Relational Model.  Note: This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",Database Design  relational database  Databases  ordered pair  Data Model  test data  database management systems  relational model  graphical model  unique key information-technology data-management,FALSE
170,Designing data-intensive applications,05:05:33,Programming and Software Development,Beginner,4.3,https://www.youtube.com/playlist?list=PLTRDUPO2OmIljJwE9XMYE_XEgEIWZDCuQ,"Welcome to the specialization course of Designing data-intensive applications.  This course will be completed on four weeks, it will be supported with videos and exercises.  By the end of this specialization, learners will be able to propose, design, justify and develop high reliable information systems according to type of data and volume of information, response time, type of processing and queries in order to support scalability, maintainability, security and reliability considering the last information technologies.  Software to download: MySQL Workbench  Rapidminer Hadoop framework Hortonworks MongoDB  In case you have a Mac / IOS operating system you need to perform an action called VirtualBox.",applied data mining  Databases  coping with  SQL  user requirements document  .properties  relational database  data-intensive computing  Data Mining  acid data-science data-analysis,FALSE
171,Building Web Applications in PHP,08:23:35,Web Development,Beginner,4.7,https://www.youtube.com/playlist?list=PLY3j36HMSHNWaKUC73RJlwi6oU-WTpTPM,"In this course, you'll explore the basic structure of a web application, and how a web browser interacts with a web server. You'll be introduced to the request/response cycle, including GET/POST/Redirect. You'll also gain an introductory understanding of Hypertext Markup Language (HTML), as well as the basic syntax and data structures of the PHP language, variables, logic, iteration, arrays, error handling, and superglobal variables, among other elements. An introduction to Cascading Style Sheets (CSS) will allow you to style markup for webpages. Lastly, you'll gain the skills and knowledge to install and use an integrated PHP/MySQL environment like XAMPP or MAMP.",Web Development  web application  php  HTML5  web  php syntax and semantics  syntax  html  HTML and CSS  CSS computer-science mobile-and-web-development,FALSE
172,Exploratory Data Analysis with MATLAB,23:01:11,Data Science and Machine Learning,Beginner,4.8,https://www.youtube.com/playlist?list=PLXW8k96keo1DuV78xLvKHR7M7p657nIKr,"In this course, you will learn to think like a data scientist and ask questions of your data.  You will use interactive features in MATLAB to extract subsets of data and to compute statistics on groups of related data. You will learn to use  MATLAB to automatically generate code so you can learn syntax as you explore.  You will also use interactive documents, called live scripts,  to capture the steps of your analysis, communicate the results, and provide interactive controls allowing others to experiment by selecting groups of data.  These skills are valuable for those who have domain knowledge and some exposure to computational tools, but no programming background is required. To be successful in this course, you should have some knowledge of basic statistics (e.g., histograms, averages, standard deviation, curve fitting, interpolation).   By the end of this course, you will be able to load data into MATLAB, prepare it for analysis, visualize it, perform basic computations, and communicate your results to others. In your last assignment, you will combine these skills to assess damages following a severe weather event and communicate a polished recommendation based on your analysis of the data.  You will be able to visualize the location of these events on a geographic map and create sliding controls allowing you to quickly visualize how a phenomenon changes over time.",Categorical Data  c file input/output  data type  Data Visualization  Data Analysis  Exploratory Data Analysis  analysis  Correlation And Dependence  Summary Statistics  Matlab data-science data-analysis,FALSE
173,Network Data Science with NetworkX and Python,08:50:50,Data Science and Machine Learning,Beginner,4.5,https://www.youtube.com/playlist?list=PL4t57wTiHGueoKqo-Pg1kr2m0wAJan2DH,"In this 1-hour long project-based course, you are going to be able to perform centrality network analysis and visualization on educational datasets, to generate different kinds of random graphs which represents social networks, and to manipulate the graph and subgraph structures, allowing you to break and get insights on complex structures.  This guided project is for people who want to incorporate network data science skills into their technology portfolio. This is a topic of interest to researchers, marketers, consultants and practitioners associated with the knowledge areas of social science, marketing, social media, operational research and complexity science.  Note: This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",network science  centrality  random graphs  Graph Theory  randomness  empirical evidence  graphs  Python Programming  complex network  Network Analysis data-science data-analysis,FALSE
174,Cybersecurity Capstone Project,01:10:19,Cybersecurity,Advanced,3.6,https://www.youtube.com/playlist?list=PLpmV6S5Msuyb0BQwnNgmIDy6Gon7EKDBF,"This course presents an intensive experience during which students build a software system they intend to be secure, and then attempt to show that other students' projects are insecure, by finding flaws in them.  A Note on Capstone Frequency: Please note that sessions of this Cybersecurity Capstone Project only run 3-4 times a year, depending on course team availability and learner interest. Please keep this in mind as you enroll into the Capstone program. While you will still be able to access certain elements of the course between sessions, you will not be able to submit assignments or be grouped into teams unless you are in an actively running session.",cryptographic algorithms  web hosting service  Software Engineering  security  github  Web Development  software system  encryption  Software Testing  Cryptography computer-science computer-security-and-networks,FALSE
175,Hybrid Cloud Infrastructure Foundations with Anthos,05:44:22,Cloud Computing / Data Engineering,Intermediate,4.7,https://www.youtube.com/playlist?list=PLfEbn547AKfUOECCPa_OY_YbTJWOmTtR8,"This on-demand course equips students to build reliable and manageable multi-cluster Kubernetes infrastructures using Anthos GKE, whether deployed with Anthos on Google Cloud or with Anthos deployed on VMware. It is a continuation of Architecting with GKE and assumes hands-on experience with the technologies covered in that course.",workload  Cloud Computing  Google Cloud Platform  it service management  data clustering algorithms  enabling  Cloud Platforms  target audience  authentication  solution stack information-technology cloud-computing,FALSE
176,Exploiting and Securing Vulnerabilities in Java Applications,18:33:15,Cybersecurity,Beginner,4.2,https://www.youtube.com/playlist?list=PLLKT__MCUeixCoi2jtP2Jj8nZzM4MOzBL,"In this course, we will wear many hats. With our Attacker Hats on, we will exploit Injection issues that allow us to steal data, exploit Cross Site Scripting issues to compromise a users browser, break authentication to gain access to data and functionality reserved for the �Admins�, and even exploit vulnerable components to run our code on a remote server and access some secrets. We will also wear Defender Hats. We will dive deep in the code to fix the root cause of these issues and discuss various mitigation strategies. We do this by exploiting WebGoat, an OWASP project designed to teach penetration testing. WebGoat is a deliberately vulnerable application with many flaws and we take aim at fixing some of these issues. Finally we fix these issues in WebGoat and build our patched binaries. Together we will discuss online resources to help us along and find meaningful ways to give back to the larger Application Security community.",text editors  viewer  spring framework  source code  web  authentication methods  codebase  web application  authentication  cross-site scripting computer-science computer-security-and-networks,FALSE
177,Computational Social Science Capstone Project,13:24:53,Capstone and Specialized Projects,Beginner,4.9,https://www.youtube.com/playlist?list=PLeo1K3hjS3utcb9nKtanhcn8jd2E0Hp9b,"CONGRATULATIONS! Not only did you accomplish to finish our intellectual tour de force, but, by now, you also already have all required skills to execute a comprehensive multi-method workflow of computational social science. We will put these skills to work in this final integrative lab, where we are bringing it all together. We scrape data from a social media site (drawing on the skills obtained in the 1st course of this specialization). We then analyze the collected data by visualizing the resulting networks (building on the skills obtained in the 3rd course). We analyze some key aspects of it in depth, using machine learning powered natural language processing (putting to work the insights obtained during the 2nd course). Finally, we use a computer simulation model to explore possible generative mechanism and scrutinize aspects that we did not find in our empirical reality, but that help us to improve this aspect of society (drawing on the skills obtained during the 4th course of this specialization). The result is the first glimpse at a new way of doing social science in a digital age: computational social science. Congratulations! Having done all of this yourself, you can consider yourself a fledgling computational social scientist!",network news transfer protocol  web scraping  analysis  computational social science  measurement  flow network  social network  software  exercise  resource data-science data-analysis,FALSE
178,SRS Documents: Requirements and Diagrammatic Notations,04:50:43,Programming and Software Development,Advanced,4.2,https://www.youtube.com/playlist?list=PLuAoMvvRllpTAazyqPRMD3N9-PikJOEoN,"As requirements are being gathered and prioritized, they also need to be documented. In Diagrammatic Notations and Software Requirements Specification Writing, we discuss and practice the process of turning requirements into something readable to the customers at a high level, and the developers.  When a designer or developer reads your document, they should be able to understand the overall idea, the scope, the domain, the resources, the expectations, and why alternative choices are not selected. To create a document in this way, you use a balance between storytelling (with pictures!) and complex diagrams.",data flow diagram  misuse case  use case diagram  entity relationship model  software requirements  trace diagram  abuse case  use case  Flow Diagrams  documents computer-science software-development,FALSE
179,Azure Infrastructure Fundamentals,07:15:07, Cloud Computing,Advanced,4.2,https://www.youtube.com/playlist?list=PLGjZwEtPN7j-Q59JYso3L4_yoCjj2syrM,"Microsoft Azure is a service created by Microsoft to provide cloud computing for creating and managing applications and services using a cloud environment. Azure provides software as a service (SaaS), platform as a service (PaaS) and infrastructure as a service (IaaS). The platform supports many programming languages and frameworks and can be used alone or in a multi-vendor cloud environment.   This course focuses on the Fundamentals of Azure Infrastructure including infrastructure as a service. We�ll begin with understanding the subscription, configuring security and acquiring storage. Then you�ll build virtual machines and VNETS. Azure environments can be highly available and very resilient. Data can be backed up to the cloud for safety. These are the concepts we will discuss in this course.",Microsoft Azure  Machine Learning  coroutine  openshift  sap erp  reliability engineering  archimate  BlockChain  windows services  site reliability engineering computer-science computer-security-and-networks,FALSE
180,Serving Tensorflow Models with a REST API,01:28:28,Data Science and Machine Learning,Beginner,4.3,https://www.youtube.com/playlist?list=PLyTePw3ZtzJJ2JoIq_TBSIWTfjLatYffg,"In this project-based course, you will learn step-by-step procedures for serving Tensorflow models with a RESTful API.  We will learn to save a Tensorflow object as a servable, deploy servables in Docker containers, as well as how to test our API endpoints and optimize our API response time.   I would encourage learners to experiment with the tools and methods discussed in this course. The learner is highly encouraged to experiment beyond the scope of the course.  Note: This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",Tensorflow  application programming interfaces  Experiment  reinforcement  euler's totient function  representational state transfer  mathematical optimization  Machine Learning  interfaces  Reinforcement Learning data-science machine-learning,FALSE
181,Build an App in Android Studio using Activities,20:08:10,Mobile App Development,Beginner,4.4,https://www.youtube.com/playlist?list=PLUhfM8afLE_OFEGWaRmQFGizcjJyr_89j,"In this project you will create an Android app that that uses four activities . You will begin with an Android Studio project that has an ActivityMain.java file (with nothing added to it) and an activity_main.xml file (with nothing added to it).  You will create three new activities in this project, onTouch (onTouch.java & activity_on_touch.xml), ReadReview (ReadReview.java & activity_read_review.xml), and WriteReview (WriteReview.java & activity_write_review.xml). You will have access to all of the relevant content (code and comments) needed for those files in text files so that you can copy and paste into the appropriate java and xml files in the project.  You will make adjustments to the AndroidManifest.xml file in the project which will allow your app to switch between activities when instructed to do so by the actions of the user. Once we have created our activities, inserted all of the relevant code to our java and xml files, and updated our Manifest file, we will build an APK of your app. You will then upload the APK of the app to a website called Appetize.io where you will test the app.  Projects in Series 1: 1. Build a Simple App in Android Studio with Java 2. Build a Persistent Storage App in Android Studio 3. Build a Linear Layout App in Android Studio 4. Build a Relative Layout App in Android Studio 5. Build a Table Layout App in Android Studio  Projects in Series 2: 1. Build an App in Android Studio using Resources 2. Build an App in Android Studio using Static Files 3. Build an App in Android Studio using Read - Write 4. Build an App in Android Studio using onTouch 5. Build an App in Android Studio using Activities",kivy  Application Design  xml  xamarin  Google App Engine  Software Engineering  Android Development  project  miui  mobile app computer-science mobile-and-web-development,FALSE
182,TensorFlow Serving with Docker for Model Deployment,01:28:28,Data Science and Machine Learning,Advanced,4.9,https://www.youtube.com/playlist?list=PLyTePw3ZtzJJ2JoIq_TBSIWTfjLatYffg,"This is a hands-on, guided project on deploying deep learning models using TensorFlow Serving with Docker. In this 1.5 hour long project, you will train and export TensorFlow models for text classification, learn how to deploy models with TF Serving and Docker in 90 seconds, and build simple gRPC and REST-based clients in Python for model inference.  With the worldwide adoption of machine learning and AI by organizations, it is becoming increasingly important for data scientists and machine learning engineers to know how to deploy models to production. While DevOps groups are fantastic at scaling applications, they are not the experts in ML ecosystems such as TensorFlow and PyTorch. This guided project gives learners a solid, real-world foundation of pushing your TensorFlow models from development to production in no time!  Prerequisites: In order to successfully complete this project, you should be familiar with Python, and have prior experience with building models with Keras or TensorFlow.  Note: This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",PyTorch  Machine Learning  inference  Python Programming  statistical classification  modeling  Deep Learning  euler's totient function  Tensorflow  representational state transfer data-science machine-learning,FALSE
183,Simple Nearest Neighbors Regression and Classification,04:59:27,Data Science and Machine Learning,Beginner,5,https://www.youtube.com/playlist?list=PLxCzCOWd7aiEXg5BV10k9THtjnS48yI-T,"In this 2-hour long project-based course, we will explore the basic principles behind the K-Nearest Neighbors algorithm, as well as learn how to implement KNN for decision making in Python.   A simple, easy-to-implement supervised machine learning algorithm that can be used to solve both classification and regression problems is the k-nearest neighbors (KNN) algorithm. The fundamental principle is that you enter a known data set, add an unknown data point, and the algorithm will tell you which class corresponds to that unknown data point. The unknown is characterized by a straightforward neighborly vote, where the ""winner"" class is the class of near neighbors. It is most commonly used for predictive decision-making. For instance,:  Is a consumer going to default on a loan or not? Will the company make a profit? Should we extend into a certain sector of the market?  Note: This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",principle  Algorithms  Regression  supervision  Machine Learning  genetics  Decision Making  hindley milner type system  statistical classification  hand data-science machine-learning,FALSE
184,System Administration and IT Infrastructure Services,04:58:11,Programming and Software Development,Conversant,4.7,https://www.youtube.com/playlist?list=PLTZYG7bZ1u6ojo_vSOfdrYFf7N1OrWvhg,"This course will transition you from working on a single computer to an entire fleet. Systems administration is the field of IT that�s responsible for maintaining reliable computers systems in a multi-user environment. In this course, you�ll learn about the infrastructure services that keep all organizations, big and small, up and running. We�ll deep dive on cloud so that you�ll understand everything from typical cloud infrastructure setups to how to manage cloud resources. You'll also learn how to manage and configure servers and how to use industry tools to manage computers, user information, and user productivity. Finally, you�ll learn how to recover your organization�s IT infrastructure in the event of a disaster.  By the end of this course you�ll be able to: ? utilize best practices for choosing hardware, vendors, and services for your organization ? understand how the most common infrastructure services that keep an organization running work, and how to manage infrastructure servers ? understand how to make the most of the cloud for your organization ? manage an organization�s computers and users using the directory services, Active Directory, and OpenLDAP ? choose and manage the tools that your organization will use ? backup your organization�s data and know how to recover your IT infrastructure in the case of a disaster ? utilize systems administration knowledge to plan and improve processes for IT environments",disaster  directory services  lightweight directory access protocol  Cloud Computing  backup  directory access protocol  Planning  lightweight  Server Systems  infrastructure as a service information-technology support-and-operations,FALSE
185,API Security on Google Cloud's Apigee API Platform,00:48:29,Cloud Computing/ Data Engineering,Intermediate,4.6,https://www.youtube.com/playlist?list=PLIivdWyY5sqIYex7RAyE7fCKeKZBTLAJl,"This course, API Security on Google Cloud's Apigee API Platform, is the second in a series of three courses in the Developing APIs for Google Cloud's Apigee API Platform specialization. The first course introduces you to API design and the fundamentals of the Apigee platform. This course focuses on API security. The third course focuses on additional API development topics.  In this course, you learn how to secure your APIs. You explore the security concerns you will encounter for your APIs. You learn about OAuth, the primary authorization method for REST APIs. You will learn about JSON Web Tokens (JWTs) and federated security. You will also learn about securing against malicious requests, safely sending requests across a public network, and how to secure your data for users of Apigee.  This course utilizes hands-on labs that model an API development process that can be used for real-world projects on Google Cloud's Apigee API platform.",keystore  security  application programming interfaces  json  Cryptography  authentication  representational state transfer  oauth  Transporting  json web token computer-science software-development,FALSE
186,AWS Fundamentals: Migrating to the Cloud,07:56:20,Cloud Computing/ Data Engineering,Intermediate,4.5,https://www.youtube.com/playlist?list=PLJZLxa-J0VZSEVmKS8HQQoi09yB6IHigK,"This four week course focuses on migrating workloads to AWS.  We will focus on �analyzing your current environment,�planning your migration,�AWS services that are commonly used during your migration,�and the actual migration steps.�   Hands-on labs are available, though not required for this class.  Access to the labs is limited to paid enrolled students.  You can audit this  course without taking the labs.  As we dive into each of the services covered in this class, there will be links to documentation where you can find example applications and code samples.  If you are new to AWS, we strongly suggest that you take �AWS Fundamentals: Going Cloud Native� (https://www.coursera.org/learn/aws-fundamentals-going-cloud-native) course available on Coursera to provide an introduction to AWS concepts and services.",Amazon Web Services  Databases  Cloud Computing  application programming interfaces  cloud computing security  web  node.js  system migration  network administrator  web service information-technology data-management,FALSE
187,Analysis of Algorithms,08:32:08,Programming and Software Development,Intermediate,4.6,https://www.youtube.com/playlist?list=PLCZPUiJ5kQaHQG9LN3WjxxUmCOKV_heOF,"This course teaches a calculus that enables precise quantitative predictions of large combinatorial structures. In addition, this course covers generating functions and real asymptotics and then introduces the symbolic method in the context of applications in the analysis of algorithms and basic structures such as permutations, trees, strings, words, and mappings.  All the features of this course are available for free.  It does not offer a certificate upon completion.",binary tree  Permutations  Analytic Combinatorics  Algorithms  analytics  trie  recurrence relations  Combinatorial Class  Mathematics  analysis computer-science algorithms,FALSE
188,CRUD Operations using MongoDB NoSQL,01:27:10,Data Manipulation and Databases,Beginner,4.5,https://www.youtube.com/playlist?list=PLLAZ4kZ9dFpOFJ9JcVW9u4PlSWO-VFoao,"Unlike relational databases, NoSQL databases such as MongoDB store data as collections of fields, rather than rows and columns. It mimics the way humans think of objects and provides a smooth interface for applications that are object-oriented. Each �object� is stored in JSON format in a data structure called a Document. The Document may represent a single word and its definition for example. A Document is stored in a Collection, which contains one to many Documents. The MongoDB database then contains one to many Collections.   In this course, you will create a MongoDB database collection containing words and their definitions. You will then retrieve data from the collection, update data, remove document data from the collection, and finally delete a document, a collection, and a database.",documents  Rowing  Continuous Function  mongodb  mapreduce  Smoothing  NoSQL  Operations Management  Databases  relational database information-technology data-management,FALSE
189,Distributed Programming in Java,03:54:08,Programming and Software Development,Intermediate,4.5,https://www.youtube.com/playlist?list=PLYHfSRLkACQMPZ0KoDdslvqvDW45Xn5B_,"This course teaches learners (industry professionals and students) the fundamental concepts of Distributed Programming in the context of Java 8.  Distributed programming enables developers to use multiple nodes in a data center to increase throughput and/or reduce latency of selected applications.  By the end of this course, you will learn how to use popular distributed programming frameworks for Java programs, including Hadoop, Spark, Sockets, Remote Method Invocation (RMI), Multicast Sockets, Kafka, Message Passing Interface (MPI), as well as different approaches to combine distribution with multithreading.  Why take this course?  �\tAll data center servers are organized as collections of distributed servers, and it is important for you to also learn how to use multiple servers for increased bandwidth and reduced latency. �\tIn addition to learning specific frameworks for distributed programming, this course will teach you how to integrate multicore and distributed parallelism in a unified approach. �\tEach of the four modules in the course includes an assigned mini-project that will provide you with the necessary hands-on experience to use the concepts learned in the course on your own, after the course ends. �\tDuring the course, you will have online access to the instructor and the mentors to get individualized answers to your questions posted on forums.  The desired learning outcomes of this course are as follows:  �\tDistributed map-reduce programming in Java using the Hadoop and Spark frameworks �\tClient-server programming using Java's Socket and Remote Method Invocation (RMI) interfaces �\tMessage-passing programming in Java using the Message Passing Interface (MPI) �\tApproaches to combine distribution with multithreading, including processes and threads, distributed actors, and reactive programming  Mastery of these concepts will enable you to immediately apply them in the context of distributed Java programs, and will also provide the foundation for mastering other distributed programming frameworks that you may encounter in the future  (e.g., in Scala or C++).",actor model  parallel computing  message passing  client server model  Computer Programming  spmd  apache kafka  programming model  distributed computing  reactive programming computer-science software-development,FALSE
190,Data Analytics in Accounting Capstone,21:35:59,Capstone and Specialized Projects,Advanced,Not Calibrated,https://www.youtube.com/playlist?list=PLtS8Ubq2bIlVN4Zom0O-6rBysJs3wns60,"This capstone is the last course in the Data Analytics in Accountancy Specialization. In this capstone course, you are going to take the knowledge and skills you have acquired from the previous courses and apply them to a real-world problem.  You will be provided with a loan dataset from Lending Club which is the largest peer-to-peer lending platform. You will explore the characteristics of the features in the dataset through statistical analysis, exploratory data analysis and visualization. You will also create a machine learning model to predict whether a loan will be fully paid or not. Finally, you will construct a portfolio with the help of your analysis. The goal is to create a portfolio that achieves better return than the overall return of all loans on the Lending Club platform.",Data Analysis  Qualitative Data Analysis  Financial Accounting  loan origination  vensim  Machine Learning  servqual  Accounting  worldmap  Overfitting data-science data-analysis,FALSE
191,Inferential Statistics,08:08:46,Statistics and Mathematics,Advanced,4.7,https://www.youtube.com/playlist?list=PLqz9DfkqfigoVlFTkgl-mnAmkGyQS6PBC,"This course covers commonly used statistical inference methods for numerical and categorical data. You will learn how to set up and perform hypothesis tests, interpret p-values, and report the results of your analysis in a way that is interpretable for clients or the public. Using numerous data examples, you will learn to report estimates of quantities in a way that expresses the uncertainty of the quantity of interest. You will be guided through installing and using R and RStudio (free statistical software), and will use this software for lab exercises and a final project. The course introduces practical tools for performing data analysis and explores the fundamental concepts necessary to interpret and report results for both categorical and numerical data",Chi-Squared Distribution  hypothesis testing  statistical hypothesis testing  hypothesis  analysis  General Statistics  statistical inference  Computer Programming  R Programming  inference data-science probability-and-statistics,FALSE
192,Google Cloud Platform Fundamentals: Core Infrastructure,00:17:41,Cloud Computing/ Data Engineering,Conversant,4.7,https://www.youtube.com/playlist?list=PLVext98k2evjIFqVggHfvecnFu4tTJK_o,"This course introduces you to important concepts and terminology for working with Google Cloud Platform (GCP). You learn about, and compare, many of the computing and storage services available in Google Cloud Platform, including Google App Engine, Google Compute Engine, Google Kubernetes Engine, Google Cloud Storage, Google Cloud SQL, and BigQuery. You learn about important resource and policy management tools, such as the Google Cloud Resource Manager hierarchy and Google Cloud Identity and Access Management. Hands-on labs give you foundational skills for working with GCP.  Note: �Google services are currently unavailable in China.  New! CERTIFICATE COMPLETION CHALLENGE to unlock benefits from Coursera and Google Cloud Enroll and complete Cloud Engineering with Google Cloud or Cloud Architecture with Google Cloud Professional Certificate  or Data Engineering with Google Cloud Professional Certificate before November 8, 2020 to receive the following benefits;   => Google Cloud t-shirt, for the first 1,000 eligible learners to complete. While supplies last. > Exclusive access to Big => Interview ($950 value) and career coaching  => 30 days free access to Qwiklabs ($50 value) to earn Google Cloud recognized skill badges by completing challenge quests",Google Cloud Platform  Big Data  Cloud Infrastructure  google storage  Cloud Storage  bigquery  Cloud Platforms  Kubernetes  Cloud Computing  Google App Engine information-technology cloud-computing,FALSE
193,Google Cloud Platform Fundamentals: Core Infrastructure,00:17:41,Cloud Computing/ Data Engineering,Conversant,4.7,https://www.youtube.com/playlist?list=PLVext98k2evjIFqVggHfvecnFu4tTJK_o,"This course introduces you to important concepts and terminology for working with Google Cloud Platform (GCP). You learn about, and compare, many of the computing and storage services available in Google Cloud Platform, including Google App Engine, Google Compute Engine, Google Kubernetes Engine, Google Cloud Storage, Google Cloud SQL, and BigQuery. You learn about important resource and policy management tools, such as the Google Cloud Resource Manager hierarchy and Google Cloud Identity and Access Management. Hands-on labs give you foundational skills for working with GCP.  Note: �Google services are currently unavailable in China.  New! CERTIFICATE COMPLETION CHALLENGE to unlock benefits from Coursera and Google Cloud Enroll and complete Cloud Engineering with Google Cloud or Cloud Architecture with Google Cloud Professional Certificate  or Data Engineering with Google Cloud Professional Certificate before November 8, 2020 to receive the following benefits;   => Google Cloud t-shirt, for the first 1,000 eligible learners to complete. While supplies last. > Exclusive access to Big => Interview ($950 value) and career coaching  => 30 days free access to Qwiklabs ($50 value) to earn Google Cloud recognized skill badges by completing challenge quests",Google Cloud Platform  Big Data  Cloud Infrastructure  google storage  Cloud Storage  bigquery  Cloud Platforms  Kubernetes  Cloud Computing  Google App Engine information-technology cloud-computing,FALSE
194,Image Compression with K-Means Clustering,00:26:40,Visualization and Styling,Beginner,4.6,https://www.youtube.com/playlist?list=PLGey__rsxvBXE_AcL_dDeE8_Lb2qP-4eO,"In this project, you will apply the k-means clustering unsupervised learning algorithm using scikit-learn and Python to build an image compression application with interactive controls. By the end of this 45-minute long project, you will be competent in pre-processing high-resolution image data for k-means clustering, conducting basic exploratory data analysis (EDA) and data visualization, applying a computationally time-efficient implementation of the k-means algorithm, Mini-Batch K-Means, to compress images, and leverage the Jupyter widgets library to build interactive GUI components to select images from a drop-down list and pick values of k using a slider.  This course runs on Coursera's hands-on project platform called Rhyme. On Rhyme, you do projects in a hands-on manner in your browser. You will get instant access to pre-configured cloud desktops containing all of the software and data you need for the project. Everything is already set up directly in your internet browser so you can just focus on learning. For this project, you�ll get instant access to a cloud desktop with Python, Jupyter, and scikit-learn pre-installed.  Notes: -  You will be able to access the cloud desktop 5 times. However, you will be able to access instructions videos as many times as you want. - This course works best for learners who are based in the North America region. We�re currently working on providing the same experience in other regions.",interactivity  k-means clustering  Python Programming  Scikit-Learn  Kalman Filter  Algorithms  image compression  widget toolkits  Machine Learning  data clustering algorithms data-science machine-learning,FALSE
